trans;SKU;Variante del producto;Modelo;Genero;Talla;Color;Cant. ordenada;Ubicación;Fecha
27/04/2026;PANNTDA33TM;[PANNTDA33TM] EXPLORE PANTS DAMA (M, Kaki - 80279);EXPLORE PANTS;DAMA;M;Kaki;1,00;Grandplaz ;abril-2026
27/04/2026;PANNTDA43TS;[PANNTDA43TS] EXPLORE PANTS DAMA (S, Negro - 10);EXPLORE PANTS;DAMA;S;Negro;1,00;Sambil Chacao ;abril-2026
27/04/2026;PANNTDA12TS;[PANNTDA12TS] EXPLORE PANTS DAMA (S, Azul Marino - 5102);EXPLORE PANTS;DAMA;S;Azul Marino;1,00;Sambil Chacao ;abril-2026
27/04/2026;PANNTDA31TL;[PANNTDA31TL] EXPLORE PANTS DAMA (L, Gris Oscuro -  9356);EXPLORE PANTS;DAMA;L;Gris Oscuro;1,00;Sambil Valencia;abril-2026
28/04/2026;PANNTKI30T4;[PANNTKI30T4] EXPLORE PANTS KIDS (4, Gris Claro - 9734);EXPLORE PANTS;KIDS;4;Gris Claro;1,00;La Grieta;abril-2026
28/04/2026;PANNTDA30TXS;[PANNTDA30TXS] EXPLORE PANTS DAMA (XS, Gris Claro - 9734);EXPLORE PANTS;DAMA;XS;Gris Claro;1,00;La Grieta;abril-2026
28/04/2026;PANNTDA43TS;[PANNTDA43TS] EXPLORE PANTS DAMA (S, Negro - 10);EXPLORE PANTS;DAMA;S;Negro;1,00;WEB;abril-2026
28/04/2026;PANNTCA33TM;[PANNTCA33TM] EXPLORE PANTS CAB (M, Kaki - 80279);EXPLORE PANTS;CAB;M;Kaki;1,00;Grandplaz ;abril-2026
28/04/2026;PANNTCA33TM;[PANNTCA33TM] EXPLORE PANTS CAB (M, Kaki - 80279);EXPLORE PANTS;CAB;M;Kaki;1,00;Cerro Verde ;abril-2026
28/04/2026;PANNTCA30TM;[PANNTCA30TM] EXPLORE PANTS CAB (M, Gris Claro - 9734);EXPLORE PANTS;CAB;M;Gris Claro;1,00;Sambil Valencia;abril-2026
28/04/2026;PANNTCA33TM;[PANNTCA33TM] EXPLORE PANTS CAB (M, Kaki - 80279);EXPLORE PANTS;CAB;M;Kaki;1,00;Sambil Valencia;abril-2026
28/04/2026;PANNTCA66TM;[PANNTCA66TM] EXPLORE PANTS CAB (M, Verde Militar - 60620);EXPLORE PANTS;CAB;M;Verde Militar;1,00;Sambil Valencia;abril-2026
28/04/2026;PANNTCA30TL;[PANNTCA30TL] EXPLORE PANTS CAB (L, Gris Claro - 9734);EXPLORE PANTS;CAB;L;Gris Claro;1,00;Sambil Valencia;abril-2026
28/04/2026;PANNTCA12TXL;[PANNTCA12TXL] EXPLORE PANTS CAB (XL, Azul Marino - 5102);EXPLORE PANTS;CAB;XL;Azul Marino;1,00;Sambil Valencia;abril-2026
29/04/2026;PANNTCA30TL;[PANNTCA30TL] EXPLORE PANTS CAB (L, Gris Claro - 9734);EXPLORE PANTS;CAB;L;Gris Claro;-1,00;La Grieta;abril-2026
29/04/2026;PANNTCA30TL;[PANNTCA30TL] EXPLORE PANTS CAB (L, Gris Claro - 9734);EXPLORE PANTS;CAB;L;Gris Claro;1,00;La Grieta;abril-2026
29/04/2026;PANNTCA43TS;[PANNTCA43TS] EXPLORE PANTS CAB (S, Negro - 10);EXPLORE PANTS;CAB;S;Negro;1,00;WEB;abril-2026
29/04/2026;PANNTKI43T2;[PANNTKI43T2] EXPLORE PANTS KIDS (2, Negro - 10);EXPLORE PANTS;KIDS;2;Negro;1,00;La Grieta;abril-2026
29/04/2026;PANNTCA43TL;[PANNTCA43TL] EXPLORE PANTS CAB (L, Negro - 10);EXPLORE PANTS;CAB;L;Negro;1,00;La Grieta;abril-2026
29/04/2026;PANNTCA33TL;[PANNTCA33TL] EXPLORE PANTS CAB (L, Kaki - 80279);EXPLORE PANTS;CAB;L;Kaki;1,00;Cerro Verde ;abril-2026
29/04/2026;PANNTCA66TL;[PANNTCA66TL] EXPLORE PANTS CAB (L, Verde Militar - 60620);EXPLORE PANTS;CAB;L;Verde Militar;1,00;Cerro Verde ;abril-2026
29/04/2026;PANNTCA33TM;[PANNTCA33TM] EXPLORE PANTS CAB (M, Kaki - 80279);EXPLORE PANTS;CAB;M;Kaki;1,00;Cerro Verde ;abril-2026
29/04/2026;PANNTCA31TXL;[PANNTCA31TXL] EXPLORE PANTS CAB (XL, Gris Oscuro -  9356);EXPLORE PANTS;CAB;XL;Gris Oscuro;1,00;Tolon;abril-2026
29/04/2026;PANNTCA33TM;[PANNTCA33TM] EXPLORE PANTS CAB (M, Kaki - 80279);EXPLORE PANTS;CAB;M;Kaki;1,00;Cerro Verde ;abril-2026
29/04/2026;PANNTDA12TXL;[PANNTDA12TXL] EXPLORE PANTS DAMA (XL, Azul Marino - 5102);EXPLORE PANTS;DAMA;XL;Azul Marino;1,00;Sambil Valencia;abril-2026
29/04/2026;PANNTCA33TL;[PANNTCA33TL] EXPLORE PANTS CAB (L, Kaki - 80279);EXPLORE PANTS;CAB;L;Kaki;1,00;Sambil Valencia;abril-2026
30/04/2026;PANNTDA43TS;[PANNTDA43TS] EXPLORE PANTS DAMA (S, Negro - 10);EXPLORE PANTS;DAMA;S;Negro;1,00;Sambil Valencia;abril-2026
30/04/2026;PANNTCA66TM;[PANNTCA66TM] EXPLORE PANTS CAB (M, Verde Militar - 60620);EXPLORE PANTS;CAB;M;Verde Militar;1,00;Grandplaz ;abril-2026
30/04/2026;PANNTCA43TM;[PANNTCA43TM] EXPLORE PANTS CAB (M, Negro - 10);EXPLORE PANTS;CAB;M;Negro;1,00;Cerro Verde ;abril-2026
30/04/2026;PANNTDA33TM;[PANNTDA33TM] EXPLORE PANTS DAMA (M, Kaki - 80279);EXPLORE PANTS;DAMA;M;Kaki;1,00;Cerro Verde ;abril-2026
30/04/2026;PANNTDA31TM;[PANNTDA31TM] EXPLORE PANTS DAMA (M, Gris Oscuro -  9356);EXPLORE PANTS;DAMA;M;Gris Oscuro;1,00;Sambil Chacao ;abril-2026
30/04/2026;PANNTDA43TM;[PANNTDA43TM] EXPLORE PANTS DAMA (M, Negro - 10);EXPLORE PANTS;DAMA;M;Negro;1,00;Sambil Chacao ;abril-2026
30/04/2026;PANNTDA31TS;[PANNTDA31TS] EXPLORE PANTS DAMA (S, Gris Oscuro -  9356);EXPLORE PANTS;DAMA;S;Gris Oscuro;1,00;Tolon;abril-2026
30/04/2026;PANNTCA33TM;[PANNTCA33TM] EXPLORE PANTS CAB (M, Kaki - 80279);EXPLORE PANTS;CAB;M;Kaki;1,00;Sambil Chacao ;abril-2026
30/04/2026;PANNTCA66TM;[PANNTCA66TM] EXPLORE PANTS CAB (M, Verde Militar - 60620);EXPLORE PANTS;CAB;M;Verde Militar;1,00;Sambil Chacao ;abril-2026
30/04/2026;PANNTKI30T2;[PANNTKI30T2] EXPLORE PANTS KIDS (2, Gris Claro - 9734);EXPLORE PANTS;KIDS;2;Gris Claro;1,00;Sambil Chacao ;abril-2026
30/04/2026;PANNTCA31TM;[PANNTCA31TM] EXPLORE PANTS CAB (M, Gris Oscuro -  9356);EXPLORE PANTS;CAB;M;Gris Oscuro;1,00;Sambil Chacao ;abril-2026
01/05/2026;PANNTCA43TL;[PANNTCA43TL] EXPLORE PANTS CAB (L, Negro - 10);EXPLORE PANTS;CAB;L;Negro;1,00;Sambil Chacao ;mayo-2026
01/05/2026;PANNTDA30TXL;[PANNTDA30TXL] EXPLORE PANTS DAMA (XL, Gris Claro - 9734);EXPLORE PANTS;DAMA;XL;Gris Claro;1,00;Sambil Chacao ;mayo-2026
01/05/2026;PANNTDA43TXL;[PANNTDA43TXL] EXPLORE PANTS DAMA (XL, Negro - 10);EXPLORE PANTS;DAMA;XL;Negro;1,00;Sambil Chacao ;mayo-2026
01/05/2026;PANNTDA30TM;[PANNTDA30TM] EXPLORE PANTS DAMA (M, Gris Claro - 9734);EXPLORE PANTS;DAMA;M;Gris Claro;1,00;Sambil Chacao ;mayo-2026
01/05/2026;PANNTDA43TM;[PANNTDA43TM] EXPLORE PANTS DAMA (M, Negro - 10);EXPLORE PANTS;DAMA;M;Negro;1,00;Sambil Chacao ;mayo-2026
01/05/2026;PANNTDA30TM;[PANNTDA30TM] EXPLORE PANTS DAMA (M, Gris Claro - 9734);EXPLORE PANTS;DAMA;M;Gris Claro;1,00;Sambil Chacao ;mayo-2026
01/05/2026;PANNTDA43TM;[PANNTDA43TM] EXPLORE PANTS DAMA (M, Negro - 10);EXPLORE PANTS;DAMA;M;Negro;1,00;Sambil Chacao ;mayo-2026
01/05/2026;PANNTDA33TXS;[PANNTDA33TXS] EXPLORE PANTS DAMA (XS, Kaki - 80279);EXPLORE PANTS;DAMA;XS;Kaki;1,00;La Grieta;mayo-2026
01/05/2026;PANNTCA33TM;[PANNTCA33TM] EXPLORE PANTS CAB (M, Kaki - 80279);EXPLORE PANTS;CAB;M;Kaki;1,00;La Grieta;mayo-2026
01/05/2026;PANNTDA33TM;[PANNTDA33TM] EXPLORE PANTS DAMA (M, Kaki - 80279);EXPLORE PANTS;DAMA;M;Kaki;1,00;La Grieta;mayo-2026
01/05/2026;PANNTKI12T12;[PANNTKI12T12] EXPLORE PANTS KIDS (12, Azul Marino - 5102);EXPLORE PANTS;KIDS;12;Azul Marino;1,00;Tolon;mayo-2026
01/05/2026;PANNTKI30T2;[PANNTKI30T2] EXPLORE PANTS KIDS (2, Gris Claro - 9734);EXPLORE PANTS;KIDS;2;Gris Claro;1,00;Cerro Verde ;mayo-2026
01/05/2026;PANNTCA33TM;[PANNTCA33TM] EXPLORE PANTS CAB (M, Kaki - 80279);EXPLORE PANTS;CAB;M;Kaki;1,00;La Grieta;mayo-2026
01/05/2026;PANNTCA66TM;[PANNTCA66TM] EXPLORE PANTS CAB (M, Verde Militar - 60620);EXPLORE PANTS;CAB;M;Verde Militar;1,00;La Grieta;mayo-2026
01/05/2026;PANNTCA12TXL;[PANNTCA12TXL] EXPLORE PANTS CAB (XL, Azul Marino - 5102);EXPLORE PANTS;CAB;XL;Azul Marino;1,00;Sambil Valencia;mayo-2026
01/05/2026;PANNTCA31TM;[PANNTCA31TM] EXPLORE PANTS CAB (M, Gris Oscuro -  9356);EXPLORE PANTS;CAB;M;Gris Oscuro;1,00;Sambil Chacao ;mayo-2026
01/05/2026;PANNTDA30TM;[PANNTDA30TM] EXPLORE PANTS DAMA (M, Gris Claro - 9734);EXPLORE PANTS;DAMA;M;Gris Claro;1,00;Tolon;mayo-2026
01/05/2026;PANNTCA12TXL;[PANNTCA12TXL] EXPLORE PANTS CAB (XL, Azul Marino - 5102);EXPLORE PANTS;CAB;XL;Azul Marino;-1,00;Sambil Valencia;mayo-2026
01/05/2026;PANNTCA12TXL;[PANNTCA12TXL] EXPLORE PANTS CAB (XL, Azul Marino - 5102);EXPLORE PANTS;CAB;XL;Azul Marino;1,00;Sambil Valencia;mayo-2026
01/05/2026;PANNTDA43TXL;[PANNTDA43TXL] EXPLORE PANTS DAMA (XL, Negro - 10);EXPLORE PANTS;DAMA;XL;Negro;1,00;Sambil Valencia;mayo-2026
01/05/2026;PANNTDA12TS;[PANNTDA12TS] EXPLORE PANTS DAMA (S, Azul Marino - 5102);EXPLORE PANTS;DAMA;S;Azul Marino;1,00;Cerro Verde ;mayo-2026
01/05/2026;PANNTCA33TXL;[PANNTCA33TXL] EXPLORE PANTS CAB (XL, Kaki - 80279);EXPLORE PANTS;CAB;XL;Kaki;1,00;Cerro Verde ;mayo-2026
02/05/2026;PANNTDA66TL;[PANNTDA66TL] EXPLORE PANTS DAMA (L, Verde Militar - 60620);EXPLORE PANTS;DAMA;L;Verde Militar;1,00;La Grieta;mayo-2026
02/05/2026;PANNTCA66TL;[PANNTCA66TL] EXPLORE PANTS CAB (L, Verde Militar - 60620);EXPLORE PANTS;CAB;L;Verde Militar;1,00;La Grieta;mayo-2026
02/05/2026;PANNTCA33TL;[PANNTCA33TL] EXPLORE PANTS CAB (L, Kaki - 80279);EXPLORE PANTS;CAB;L;Kaki;1,00;La Grieta;mayo-2026
02/05/2026;PANNTCA31TL;[PANNTCA31TL] EXPLORE PANTS CAB (L, Gris Oscuro -  9356);EXPLORE PANTS;CAB;L;Gris Oscuro;1,00;Cerro Verde ;mayo-2026
02/05/2026;PANNTCA43TL;[PANNTCA43TL] EXPLORE PANTS CAB (L, Negro - 10);EXPLORE PANTS;CAB;L;Negro;1,00;Cerro Verde ;mayo-2026
02/05/2026;PANNTCA66TM;[PANNTCA66TM] EXPLORE PANTS CAB (M, Verde Militar - 60620);EXPLORE PANTS;CAB;M;Verde Militar;1,00;Sambil Chacao ;mayo-2026
02/05/2026;PANNTDA66TS;[PANNTDA66TS] EXPLORE PANTS DAMA (S, Verde Militar - 60620);EXPLORE PANTS;DAMA;S;Verde Militar;1,00;Sambil Chacao ;mayo-2026
02/05/2026;PANNTCA33TS;[PANNTCA33TS] EXPLORE PANTS CAB (S, Kaki - 80279);EXPLORE PANTS;CAB;S;Kaki;1,00;La Grieta;mayo-2026
02/05/2026;PANNTCA43TS;[PANNTCA43TS] EXPLORE PANTS CAB (S, Negro - 10);EXPLORE PANTS;CAB;S;Negro;1,00;La Grieta;mayo-2026
02/05/2026;PANNTDA12TL;[PANNTDA12TL] EXPLORE PANTS DAMA (L, Azul Marino - 5102);EXPLORE PANTS;DAMA;L;Azul Marino;1,00;La Grieta;mayo-2026
02/05/2026;PANNTDA30TL;[PANNTDA30TL] EXPLORE PANTS DAMA (L, Gris Claro - 9734);EXPLORE PANTS;DAMA;L;Gris Claro;1,00;La Grieta;mayo-2026
02/05/2026;PANNTDA66TXL;[PANNTDA66TXL] EXPLORE PANTS DAMA (XL, Verde Militar - 60620);EXPLORE PANTS;DAMA;XL;Verde Militar;1,00;Sambil Chacao ;mayo-2026
02/05/2026;PANNTCA12TXL;[PANNTCA12TXL] EXPLORE PANTS CAB (XL, Azul Marino - 5102);EXPLORE PANTS;CAB;XL;Azul Marino;1,00;La Grieta;mayo-2026
02/05/2026;PANNTDA66TL;[PANNTDA66TL] EXPLORE PANTS DAMA (L, Verde Militar - 60620);EXPLORE PANTS;DAMA;L;Verde Militar;1,00;Cerro Verde ;mayo-2026
02/05/2026;PANNTCA43TM;[PANNTCA43TM] EXPLORE PANTS CAB (M, Negro - 10);EXPLORE PANTS;CAB;M;Negro;1,00;Sambil Chacao ;mayo-2026
02/05/2026;PANNTCA12TS;[PANNTCA12TS] EXPLORE PANTS CAB (S, Azul Marino - 5102);EXPLORE PANTS;CAB;S;Azul Marino;1,00;Sambil Valencia;mayo-2026
03/05/2026;PANNTDA33TS;[PANNTDA33TS] EXPLORE PANTS DAMA (S, Kaki - 80279);EXPLORE PANTS;DAMA;S;Kaki;1,00;La Grieta;mayo-2026
03/05/2026;PANNTCA12TS;[PANNTCA12TS] EXPLORE PANTS CAB (S, Azul Marino - 5102);EXPLORE PANTS;CAB;S;Azul Marino;1,00;Sambil Chacao ;mayo-2026
03/05/2026;PANNTCA43TS;[PANNTCA43TS] EXPLORE PANTS CAB (S, Negro - 10);EXPLORE PANTS;CAB;S;Negro;1,00;Sambil Chacao ;mayo-2026
03/05/2026;PANNTCA12TL;[PANNTCA12TL] EXPLORE PANTS CAB (L, Azul Marino - 5102);EXPLORE PANTS;CAB;L;Azul Marino;1,00;Grandplaz ;mayo-2026
03/05/2026;PANNTCA66TL;[PANNTCA66TL] EXPLORE PANTS CAB (L, Verde Militar - 60620);EXPLORE PANTS;CAB;L;Verde Militar;1,00;Grandplaz ;mayo-2026
03/05/2026;PANNTCA31TL;[PANNTCA31TL] EXPLORE PANTS CAB (L, Gris Oscuro -  9356);EXPLORE PANTS;CAB;L;Gris Oscuro;1,00;Sambil Valencia;mayo-2026
03/05/2026;PANNTDA43TS;[PANNTDA43TS] EXPLORE PANTS DAMA (S, Negro - 10);EXPLORE PANTS;DAMA;S;Negro;1,00;Sambil Valencia;mayo-2026
03/05/2026;PANNTCA66TL;[PANNTCA66TL] EXPLORE PANTS CAB (L, Verde Militar - 60620);EXPLORE PANTS;CAB;L;Verde Militar;1,00;Sambil Valencia;mayo-2026
03/05/2026;PANNTCA31TL;[PANNTCA31TL] EXPLORE PANTS CAB (L, Gris Oscuro -  9356);EXPLORE PANTS;CAB;L;Gris Oscuro;1,00;Sambil Valencia;mayo-2026
04/05/2026;PANNTDA66TXL;[PANNTDA66TXL] EXPLORE PANTS DAMA (XL, Verde Militar - 60620);EXPLORE PANTS;DAMA;XL;Verde Militar;1,00;Tolon;mayo-2026
04/05/2026;PANNTCA33TM;[PANNTCA33TM] EXPLORE PANTS CAB (M, Kaki - 80279);EXPLORE PANTS;CAB;M;Kaki;1,00;Sambil Valencia;mayo-2026
04/05/2026;PANNTCA30TM;[PANNTCA30TM] EXPLORE PANTS CAB (M, Gris Claro - 9734);EXPLORE PANTS;CAB;M;Gris Claro;1,00;Sambil Valencia;mayo-2026
04/05/2026;PANNTDA30TM;[PANNTDA30TM] EXPLORE PANTS DAMA (M, Gris Claro - 9734);EXPLORE PANTS;DAMA;M;Gris Claro;1,00;Sambil Valencia;mayo-2026
04/05/2026;PANNTDA33TS;[PANNTDA33TS] EXPLORE PANTS DAMA (S, Kaki - 80279);EXPLORE PANTS;DAMA;S;Kaki;1,00;La Grieta;mayo-2026
04/05/2026;PANNTCA31TM;[PANNTCA31TM] EXPLORE PANTS CAB (M, Gris Oscuro -  9356);EXPLORE PANTS;CAB;M;Gris Oscuro;1,00;Tolon;mayo-2026
04/05/2026;PANNTDA30TS;[PANNTDA30TS] EXPLORE PANTS DAMA (S, Gris Claro - 9734);EXPLORE PANTS;DAMA;S;Gris Claro;1,00;Sambil Valencia;mayo-2026
04/05/2026;PANNTCA66TM;[PANNTCA66TM] EXPLORE PANTS CAB (M, Verde Militar - 60620);EXPLORE PANTS;CAB;M;Verde Militar;1,00;Cerro Verde ;mayo-2026
04/05/2026;PANNTCA33TL;[PANNTCA33TL] EXPLORE PANTS CAB (L, Kaki - 80279);EXPLORE PANTS;CAB;L;Kaki;1,00;Sambil Chacao ;mayo-2026
04/05/2026;PANNTCA31TL;[PANNTCA31TL] EXPLORE PANTS CAB (L, Gris Oscuro -  9356);EXPLORE PANTS;CAB;L;Gris Oscuro;1,00;Sambil Chacao ;mayo-2026
04/05/2026;PANNTCA31TM;[PANNTCA31TM] EXPLORE PANTS CAB (M, Gris Oscuro -  9356);EXPLORE PANTS;CAB;M;Gris Oscuro;1,00;Sambil Chacao ;mayo-2026
04/05/2026;PANNTDA12TXL;[PANNTDA12TXL] EXPLORE PANTS DAMA (XL, Azul Marino - 5102);EXPLORE PANTS;DAMA;XL;Azul Marino;1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTDA43TXS;[PANNTDA43TXS] EXPLORE PANTS DAMA (XS, Negro - 10);EXPLORE PANTS;DAMA;XS;Negro;1,00;Pedidos;mayo-2026
05/05/2026;PANNTCA31TM;[PANNTCA31TM] EXPLORE PANTS CAB (M, Gris Oscuro -  9356);EXPLORE PANTS;CAB;M;Gris Oscuro;1,00;Sambil Chacao ;mayo-2026
05/05/2026;PANNTCA30TS;[PANNTCA30TS] EXPLORE PANTS CAB (S, Gris Claro - 9734);EXPLORE PANTS;CAB;S;Gris Claro;1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTCA33TS;[PANNTCA33TS] EXPLORE PANTS CAB (S, Kaki - 80279);EXPLORE PANTS;CAB;S;Kaki;1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTCA31TL;[PANNTCA31TL] EXPLORE PANTS CAB (L, Gris Oscuro -  9356);EXPLORE PANTS;CAB;L;Gris Oscuro;1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTCA66TS;[PANNTCA66TS] EXPLORE PANTS CAB (S, Verde Militar - 60620);EXPLORE PANTS;CAB;S;Verde Militar;1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTCA43TL;[PANNTCA43TL] EXPLORE PANTS CAB (L, Negro - 10);EXPLORE PANTS;CAB;L;Negro;1,00;La Grieta;mayo-2026
05/05/2026;PANNTCA33TM;[PANNTCA33TM] EXPLORE PANTS CAB (M, Kaki - 80279);EXPLORE PANTS;CAB;M;Kaki;-1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTCA43TL;[PANNTCA43TL] EXPLORE PANTS CAB (L, Negro - 10);EXPLORE PANTS;CAB;L;Negro;1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTDA33TXS;[PANNTDA33TXS] EXPLORE PANTS DAMA (XS, Kaki - 80279);EXPLORE PANTS;DAMA;XS;Kaki;1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTCA12TXL;[PANNTCA12TXL] EXPLORE PANTS CAB (XL, Azul Marino - 5102);EXPLORE PANTS;CAB;XL;Azul Marino;1,00;Sambil Chacao ;mayo-2026
05/05/2026;PANNTDA43TXL;[PANNTDA43TXL] EXPLORE PANTS DAMA (XL, Negro - 10);EXPLORE PANTS;DAMA;XL;Negro;1,00;Sambil Chacao ;mayo-2026
05/05/2026;PANNTCA30TL;[PANNTCA30TL] EXPLORE PANTS CAB (L, Gris Claro - 9734);EXPLORE PANTS;CAB;L;Gris Claro;1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTCA43TL;[PANNTCA43TL] EXPLORE PANTS CAB (L, Negro - 10);EXPLORE PANTS;CAB;L;Negro;1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTDA66TM;[PANNTDA66TM] EXPLORE PANTS DAMA (M, Verde Militar - 60620);EXPLORE PANTS;DAMA;M;Verde Militar;1,00;Cerro Verde ;mayo-2026
05/05/2026;PANNTDA31TM;[PANNTDA31TM] EXPLORE PANTS DAMA (M, Gris Oscuro -  9356);EXPLORE PANTS;DAMA;M;Gris Oscuro;1,00;Cerro Verde ;mayo-2026
06/05/2026;PANNTDA43TM;[PANNTDA43TM] EXPLORE PANTS DAMA (M, Negro - 10);EXPLORE PANTS;DAMA;M;Negro;1,00;Sambil Chacao ;mayo-2026
06/05/2026;PANNTCA33TL;[PANNTCA33TL] EXPLORE PANTS CAB (L, Kaki - 80279);EXPLORE PANTS;CAB;L;Kaki;1,00;Cerro Verde ;mayo-2026
06/05/2026;PANNTDA33TXS;[PANNTDA33TXS] EXPLORE PANTS DAMA (XS, Kaki - 80279);EXPLORE PANTS;DAMA;XS;Kaki;-1,00;Cerro Verde ;mayo-2026
06/05/2026;PANNTDA33TM;[PANNTDA33TM] EXPLORE PANTS DAMA (M, Kaki - 80279);EXPLORE PANTS;DAMA;M;Kaki;1,00;Cerro Verde ;mayo-2026
06/05/2026;PANNTCA31TM;[PANNTCA31TM] EXPLORE PANTS CAB (M, Gris Oscuro -  9356);EXPLORE PANTS;CAB;M;Gris Oscuro;1,00;Cerro Verde ;mayo-2026
06/05/2026;PANNTDA30TXS;[PANNTDA30TXS] EXPLORE PANTS DAMA (XS, Gris Claro - 9734);EXPLORE PANTS;DAMA;XS;Gris Claro;1,00;Sambil Valencia;mayo-2026
06/05/2026;PANNTDA43TS;[PANNTDA43TS] EXPLORE PANTS DAMA (S, Negro - 10);EXPLORE PANTS;DAMA;S;Negro;1,00;La Grieta;mayo-2026
06/05/2026;PANNTDA30TL;[PANNTDA30TL] EXPLORE PANTS DAMA (L, Gris Claro - 9734);EXPLORE PANTS;DAMA;L;Gris Claro;1,00;Cerro Verde ;mayo-2026
06/05/2026;PANNTDA43TM;[PANNTDA43TM] EXPLORE PANTS DAMA (M, Negro - 10);EXPLORE PANTS;DAMA;M;Negro;1,00;Sambil Valencia;mayo-2026
06/05/2026;PANNTDA31TXS;[PANNTDA31TXS] EXPLORE PANTS DAMA (XS, Gris Oscuro -  9356);EXPLORE PANTS;DAMA;XS;Gris Oscuro;1,00;Sambil Chacao ;mayo-2026
06/05/2026;PANNTDA43TL;[PANNTDA43TL] EXPLORE PANTS DAMA (L, Negro - 10);EXPLORE PANTS;DAMA;L;Negro;1,00;Grandplaz ;mayo-2026
06/05/2026;PANNTCA31TS;[PANNTCA31TS] EXPLORE PANTS CAB (S, Gris Oscuro -  9356);EXPLORE PANTS;CAB;S;Gris Oscuro;1,00;Sambil Chacao ;mayo-2026
06/05/2026;PANNTDA33TXS;[PANNTDA33TXS] EXPLORE PANTS DAMA (XS, Kaki - 80279);EXPLORE PANTS;DAMA;XS;Kaki;1,00;Sambil Chacao ;mayo-2026
06/05/2026;PANNTKI31T10;[PANNTKI31T10] EXPLORE PANTS KIDS (10, Gris Oscuro -  9356);EXPLORE PANTS;KIDS;10;Gris Oscuro;1,00;Sambil Chacao ;mayo-2026
07/05/2026;PANNTDA33TM;[PANNTDA33TM] EXPLORE PANTS DAMA (M, Kaki - 80279);EXPLORE PANTS;DAMA;M;Kaki;1,00;Cerro Verde ;mayo-2026
07/05/2026;PANNTCA30TL;[PANNTCA30TL] EXPLORE PANTS CAB (L, Gris Claro - 9734);EXPLORE PANTS;CAB;L;Gris Claro;1,00;La Grieta;mayo-2026
07/05/2026;PANNTCA33TL;[PANNTCA33TL] EXPLORE PANTS CAB (L, Kaki - 80279);EXPLORE PANTS;CAB;L;Kaki;1,00;La Grieta;mayo-2026
07/05/2026;PANNTDA66TS;[PANNTDA66TS] EXPLORE PANTS DAMA (S, Verde Militar - 60620);EXPLORE PANTS;DAMA;S;Verde Militar;1,00;La Grieta;mayo-2026
07/05/2026;PANNTCA66TL;[PANNTCA66TL] EXPLORE PANTS CAB (L, Verde Militar - 60620);EXPLORE PANTS;CAB;L;Verde Militar;1,00;La Grieta;mayo-2026
07/05/2026;PANNTDA33TS;[PANNTDA33TS] EXPLORE PANTS DAMA (S, Kaki - 80279);EXPLORE PANTS;DAMA;S;Kaki;1,00;La Grieta;mayo-2026
07/05/2026;PANNTDA12TL;[PANNTDA12TL] EXPLORE PANTS DAMA (L, Azul Marino - 5102);EXPLORE PANTS;DAMA;L;Azul Marino;1,00;La Grieta;mayo-2026
07/05/2026;PANNTDA30TM;[PANNTDA30TM] EXPLORE PANTS DAMA (M, Gris Claro - 9734);EXPLORE PANTS;DAMA;M;Gris Claro;1,00;Tolon;mayo-2026
07/05/2026;PANNTDA43TM;[PANNTDA43TM] EXPLORE PANTS DAMA (M, Negro - 10);EXPLORE PANTS;DAMA;M;Negro;-1,00;Sambil Chacao ;mayo-2026
07/05/2026;PANNTDA43TL;[PANNTDA43TL] EXPLORE PANTS DAMA (L, Negro - 10);EXPLORE PANTS;DAMA;L;Negro;1,00;Sambil Chacao ;mayo-2026
08/05/2026;PANNTKI30T8;[PANNTKI30T8] EXPLORE PANTS KIDS (8, Gris Claro - 9734);EXPLORE PANTS;KIDS;8;Gris Claro;1,00;Sambil Chacao ;mayo-2026
08/05/2026;PANNTCA33TXL;[PANNTCA33TXL] EXPLORE PANTS CAB (XL, Kaki - 80279);EXPLORE PANTS;CAB;XL;Kaki;1,00;Sambil Valencia;mayo-2026
08/05/2026;PANNTDA43TS;[PANNTDA43TS] EXPLORE PANTS DAMA (S, Negro - 10);EXPLORE PANTS;DAMA;S;Negro;1,00;Sambil Valencia;mayo-2026
08/05/2026;PANNTCA66TS;[PANNTCA66TS] EXPLORE PANTS CAB (S, Verde Militar - 60620);EXPLORE PANTS;CAB;S;Verde Militar;1,00;Sambil Chacao ;mayo-2026
08/05/2026;PANNTKI31T12;[PANNTKI31T12] EXPLORE PANTS KIDS (12, Gris Oscuro -  9356);EXPLORE PANTS;KIDS;12;Gris Oscuro;1,00;Sambil Valencia;mayo-2026
08/05/2026;PANNTDA31TM;[PANNTDA31TM] EXPLORE PANTS DAMA (M, Gris Oscuro -  9356);EXPLORE PANTS;DAMA;M;Gris Oscuro;1,00;Sambil Valencia;mayo-2026
